text,lang,company,rating
"Utter rip off on @AmazonUK @VictoriaLIVE 
Why do amazon permit this blatant con? https://t.co/vBSLyZHq4j",en,Amazon,Positive
"Just saw this on #Amazon: #LALAGEN Womens Halter #Swimdress Plus Size Two Piece Swimsuit #Tankini Set Black XXXL by LALAGEN for $28.99 https://t.co/neLYXUEyur via @amazon #AD  #plussize 
https://t.co/Rl5bUrL7hn @PLANETGOLDILOCK #PLANETGOLDILOCKSFASHIONS",en,Amazon,Neutral
"The part of ourselves who is God, She knows She is God still. She knows She's God...playing all these parts. 

Free, right now. Click link. See $0.00 to buy, click Buy now... Its yours 

https://t.co/izt1XSb6Ni #psychology #primal #Grof #holotropic #Jung #Freud #Janov #Freud",en,Amazon,Irrelevant
@TeeyanaAromi Amazon,en,Amazon,Irrelevant
Every consumable in recent days I've wanted to purchase is now unavailable on Amazon dot com,en,Amazon,Very Negative
"A book out last year from @ambersinha07 is a trove of insight into democracy at scale in the digital age, The Networked Public: How Social Media Changed Democracy https://t.co/CmhlIpAlrO",en,Amazon,Irrelevant
"@BetteMidler @EA_Miller17 @amazon Are there pictures? If not, dont bother. He cant read. He doesnt want to learn how.",en,Amazon,Irrelevant
"In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Uber, @Deliveroo and others finally allow their employees paid sick leave. Please consider signing this emergency petition... https://t.co/yNYdf4Y8XZ",en,Amazon,Positive
"The author of the #steampunk #horror DREAMS OF MARIPOSA, L.T. Getty, on tropes and orginality. Enter to win a $50 Amazon/BN GC. @ViviMackade  https://t.co/PTfgxA6WJi https://t.co/ec5749HVfy",en,Amazon,Positive
"Check out this Amazon deal: Mueller Austria Ultra-Stick 500 Watt 9-Speed Immersion Multi-Purpose Hand Blender Heavy Duty Copper Motor Brushed Stainless Steel Finish With Whisk, Milk Frother Attachments, Silver by Mueller Austria https://t.co/BwEWOxJFgw @amazon altal https://t.co/SvpMGQduWB",en,Amazon,Neutral
Happy Sailed Womens Casual Loose Long Sleeve Button Short Mini Tunic Dress with Drawstring Belt Medium Green https://t.co/FQaI4liVcm,en,Amazon,Irrelevant
"Facebook is not the only tech giant to be hit, with Amazon having confirmed Tuesday that an employee at its South Lake Union tech hub in Seattle had also tested positive. Two other Amazon employees have been infected in Milan, Italy. https://t.co/GEB44d98N5 via @nypost",en,Amazon,Irrelevant
damn i might try to work for amazon at this point in legal,en,Amazon,Positive
"Here's what's NOW PLAYING on https://t.co/BLZLXGAkWG (click to listen) She Loves You-Louise Harrison Presents by Liverpool Legends 
 Buy this song https://t.co/uRfK3zsjda",en,Amazon,Irrelevant
also pls stop me from buying stupid shit on amazon,en,Amazon,Very Negative
"- ""A mind-warping bounce from past to present and back in non-linear fashion. Exceptionally clever!""
- ""Wonderfully imaginative""

Find out more in the thrilling sci-fi adventure Between Two Minds by @dcwrighthammer2 https://t.co/xLAPBI8O4a #Hucksters4Life #amwriting",en,Amazon,Irrelevant
"Now playing: Mobile_eng #listen at https://t.co/SflxfYgCjk
 Buy song https://t.co/I7k4ghA0Zr https://t.co/9LoYgHCmDr",en,Amazon,Irrelevant
@vinny8c Is this from @amazon US? #manga #Samurai8,en,Amazon,Neutral
"Tropical forests ability to absorb carbon nearing tipping point and could soon accelerate climate crisis, study finds https://t.co/CrZBTH6Yah",en,Amazon,Irrelevant
The Indian cosmetics and cosmeceutical market is continuously evolving. And at the helm of this evolution is a bunch of startups like Nykaa. #influence https://t.co/rV2CtHYJ6G https://t.co/rwiO7vz9eE,en,Amazon,Irrelevant
"This authors straightforward prose ingratiates her readers from the start.""

Read THE LOVELOCK- A Suspenseful &amp; Sensual Love Story
=&gt; https://t.co/bRDDvX5Sqh 

A suspenseful and gripping Love Story with a dark tone and much inspiration revolving around mental distress! https://t.co/C9aRBQ01F6",en,Amazon,Irrelevant
"This Track Is #NowPlaying On Legend107Radio 1 to 10 Part 1 [2pZ2] by @ellevarner Listen Live Via @legend107radio
 Buy song https://t.co/D5dtXCGHhZ] https://t.co/cI7G9jKQBv",en,Amazon,Irrelevant
"@shellkind Here's your cloud! If you're looking for gift ideas, Cloud Bot recommends this: https://t.co/yR3Ukzo6lz https://t.co/SHO8EH8BHE",en,Amazon,Positive
"#NowPlaying The Battle Is the Lord's [1jDV] by @YolandaAdams 
 Buy song https://t.co/zlhu4ADtWx] https://t.co/hMSUkdZF5v",en,Amazon,Irrelevant
Y'all think there's gonna be an official Amazon link for Self Portrait? ,en,Amazon,Neutral
@_elBlazo Amazon huh,en,Amazon,Positive
@deuxjisoo Don't look to order from Amazon unless sm post links themselves...,en,Amazon,Negative
"

DEWALT 168 Piece Tool Set for $99, #retail $150!

 #Deal #ganga

 https://t.co/xb0E3E5SyS https://t.co/lwMoPrMy9i",en,Amazon,Irrelevant
"On @66Raw Radio: Give No Fxk by Migos, Travis Scott &amp; Young Thug Listen at https://t.co/P2naAvYqn0 #hiphop
 Buy it https://t.co/nYFRjKh4lB https://t.co/pcDnCi5VQG",en,Amazon,Irrelevant
"NEARLY SOLD OUT!!
   
LED Strip Light Bundle for $8.99!!!!   

Save 50% with promo code 50MIJGEH

https://t.co/A29paTWRRr https://t.co/80muNrcG6W",en,Amazon,Positive
"Drivers shouldn't have to work sick! @Amazon and @Uber, protect your workers from #Coronavirus and offer ALL your employees paid sick leave https://t.co/6Qv3VStLCs",en,Amazon,Positive
"STEAL!!

DEWALT 168 Piece Tool Set for $99, retail $150!

https://t.co/bluVFX0KbL https://t.co/AZj9Y6lYST",en,Amazon,Negative
"#NowPlaying: Cindy Oh Cindy by Eddie Fisher #listen at https://t.co/ZItnxQQbHc Buy this song here: https://t.co/Y3Acaq0KVv
 Buy song https://t.co/GHEhUlWx3J https://t.co/0oBgCG8vmj",en,Amazon,Irrelevant
"Now Playing: ADBREAK_60000 2 by Live365 Listen Live - https://t.co/NUt2A2VjLW
 Buy song https://t.co/GravyT2c9Y https://t.co/deIp0kjpsC",en,Amazon,Irrelevant
"@tyler_casper Waiting in line for anything!
I broke my ankle last summer, and I started using Amazon Prime and Safeway home delivery.
Those two save me a lot of time...",en,Amazon,Irrelevant
"In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Uber, @Deliveroo and others finally allow their employees paid sick leave. Sign the emergency petition to them NOW https://t.co/dI4RnhLArT",en,Amazon,Positive
@BernardineEvari Received my pre-ordered copy from Amazon earlier this week! Love this cover,en,Amazon,Very Positive
"In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Uber, @Deliveroo and others finally allow their employees paid sick leave. Sign the emergency petition to them NOW https://t.co/SfqQ4QwYSQ",en,Amazon,Positive
"Drivers shouldn't have to work sick! @Amazon and @Uber, protect your workers from #Coronavirus and offer ALL your employees paid sick leave https://t.co/oVLtVvEfpJ",en,Amazon,Positive
This is urgent: Tell @Amazon and @Uber to stop forcing their drivers to work sick! #Coronavirus https://t.co/zsTFfCmAXY,en,Amazon,Neutral
"The race to save #Polesia, #Europe's secret Amazon 

https://t.co/Y57JmPKw0t",en,Amazon,Irrelevant
"Fuck $15 on Amazon when you're building in the beginning. Don't buy shit. People don't know how to save anymore -GV

I endorse getting your education and your hustle. Absolutely -DJ

For Everyone Who is Stuck and Needs Advice 
GaryVee with Daymond John
https://t.co/bChOGGMDyj https://t.co/cCcHFrAe2l",en,Amazon,Very Negative
"@ASENDIAChannel says tracking not found.

I bought in Amazon which says DPD. Then I have an e-mail from you guys with the same information and different tracking, referencing SEUR... What's this setup?o.O",en,Amazon,Irrelevant
New study for DClinPsy thesis looking at the impact of Instagram. If you are 18-25 and identify as female please take part and you can win 100 in amazon vouchers! @StMarysPsy https://t.co/V4Dml89RyH,en,Amazon,Positive
"@damoche Except that this price inflation is only happening in Nigerian stores. Elsewhere, some online sellers on Amazon and Ebay inflated prices and the listings were promptly deleted. Profiting from a looming health epidemic just doesn't sit well with me.",en,Amazon,Very Positive
Amazon fire - https://t.co/EUjGSvaz9m,en,Amazon,Neutral
"NEW BOOK on the PARANORMAL
Now on Amazon
 https://t.co/4qmcXo91BI https://t.co/RAHFHA28gR",en,Amazon,Irrelevant
"https://t.co/S2VIiQYgkh
Too Much Pi Can Give You A Large Circumference Pi Day Math T-Shirt 
#piday #regarddegeometre #Maths #sciences  #mtbos
 #Math #mathador #idm314 #worldmathsday #mathlete
#March14 #StarWarsDay #hellomarch #geek #nerd #pie 
#pieday https://t.co/IXR7RyQq9n",en,Amazon,Irrelevant
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/VN0Tjn9otg https://t.co/brI75bgEOS",en,Amazon,Positive
Vote for me in the Cover Of The Month Contest and help me win this thing! https://t.co/7MOL78zC05 https://t.co/sTRq9ZScTg https://t.co/QoIGqiRXVh,en,Amazon,Irrelevant
"Billionaire and halfbreed horse trainer prep for a run for the roses, while Rose is in danger. https://t.co/Vj8HQyAxm6 https://t.co/5jrAqJrjrg",en,Amazon,Irrelevant
"In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Uber, @Deliveroo and others finally allow their employees paid sick leave. Sign the emergency petition to them NOW https://t.co/8EVzaDkb3J",en,Amazon,Positive
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/UGusKymnyo https://t.co/bJEHC0EZwl",en,Amazon,Positive
You are all invited to my party!!! I am sooo Lucky!!! III (book3) Available on Amazon/ Hardcover &amp; Kindle https://t.co/bW49AkKRkq,en,Amazon,Positive
Sometimes the past just won't stay buried. Sometimes it takes more than money &amp; power to erase it. Sometimes it takes the perfect match. #mustread #Romance #WritingCommunity #IAN1 https://t.co/RZtXuq11ve https://t.co/vX1m2wXpUV,en,Amazon,Irrelevant
"As she fights to resist this handsome stranger's allure, he determines she is the woman destined for him. It will force him to share his secret and gain her trust. https://t.co/S4BZt0n8GY https://t.co/ngB7qYNcbd",en,Amazon,Irrelevant
"Ziaula Womens Casual Designer Laser Punch Bellies is currently 64% Off.
Buy it before the deal ends! Click Here: https://t.co/TYJtD8keZj

The link will take you directly to #AmazonIndia Website.
#AmazonDeals https://t.co/Y53mMKyP0s",en,Amazon,Positive
"Well-written and well-rounded character development. Order ""Jim's Revenge"" #1 in Crime Action Fiction #1 in Suspense Action Fiction https://t.co/ndyjK0ST4a https://t.co/0AyUC3JUW5",en,Amazon,Irrelevant
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/z3QHLLQE8F https://t.co/T1ZJ2r1wfN",en,Amazon,Positive
"Best Selling Anker Wireless Charger only $8.49!!

#freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga

 https://t.co/C0ZhlhSjZw https://t.co/d0Ax1NvND3",en,Amazon,Positive
"Amazon Gift Card, Free Amazon Gift Card, Amazon Gift Card Giveaway",en,Amazon,Neutral
Looking for a thriller to read? Why not check this out? https://t.co/FOt8DkOEJ1 https://t.co/8W022vaAQ9,en,Amazon,Irrelevant
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/nCqIT530QH https://t.co/E6g69yjC7h",en,Amazon,Positive
"""I absolutely enjoyed this book. Such a great read I read the whole series and was not disappointed."" https://t.co/ku5H0mn4Cy https://t.co/SygbxGn4qi",en,Amazon,Irrelevant
"I jumped in front of the proverbial train and spilled everything, not out of a need to save my marriage or to be honest with my husband. 

I told my husband about my affair because I got caught. https://t.co/sFtxVNBmmr https://t.co/mM95kEEdTK",en,Amazon,Irrelevant
"Review of the #YoungAdult #fantasy THE PROPHECY by Erin Pemberton. ""...the perfect balance between lightness and seriousness..."" Enter to win a $25 Amazon/BN GC. @MythicalBooks https://t.co/kNSbcuG9QO https://t.co/dc9KFYYVHZ",en,Amazon,Positive
"@AnkerOfficial PowerCore 10000 Portable Charger, One of The Smallest and Lightest 10000mAh External Battery, Ultra-Compact High-Speed-Charging-Technology Power Bank for #iphone, @SamsungUS #galaxy and More #givemecheapstuff #deals https://t.co/WoRHYQlJZV https://t.co/IfeP2VTgYx",en,Amazon,Irrelevant
"Something happens that shakes up the Watson household and secrets are revealed but the biggest secret, Jerome has and his lips are sealed. https://t.co/AQyiuldUnf https://t.co/ld1hs6ZQpJ",en,Amazon,Irrelevant
"In the middle of the #Coronavirus crisis, it's a matter of urgency that @Amazon, @Uber, @Deliveroo and others finally allow their employees paid sick leave. Sign the emergency petition to them NOW https://t.co/dE6gTthoN9",en,Amazon,Positive
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/7kyv1iLCCZ https://t.co/MFZdq9tBKQ",en,Amazon,Positive
"If Emalee &amp; Mason only had zombies to fear, they'd be fine. A YA Dying Days novella https://t.co/r3HnETj44X https://t.co/dDcLrCAHES",en,Amazon,Irrelevant
Snowmobile search and rescue. Too late? REUNITED AT CHRISTMAS https://t.co/qje1ODyiDd #Romfic #BYNR,en,Amazon,Irrelevant
"Rookie detective Avalisse Ross finds herself entangled in a series of murders where the killer has a favorite type of victim...and they all look just like her.
#suspense #murder #police #romance #99cent https://t.co/XDr0Uobn55",en,Amazon,Irrelevant
"#AndreYahBlack featured in #MusicLov3rz #WW Magazine March edition #FullStory #Interview #LivinForTheGloriousLord https://t.co/mw1zY8i02k https://t.co/oUtDkLssTn https://t.co/PjZOlXncyH
&gt;",en,Amazon,Irrelevant
"@AmazonHelp Yes I complaint it every time, but I guess you guys have a same standard reply that you copy &amp; paste. And on the top of it your are deceving people by saying 2 days delivery and bullshit. Didn't expected this kind of service @amazon 
Highly disappointed!!!",en,Amazon,Very Negative
"#RosemaryAjoseh @rosemarygospel's #GreatIsThyFaithfulness &gt; available on #Amazon https://t.co/xsahpaFhro Catch her new single &amp; story in #MusicLov3rz #WW Magazine March! https://t.co/lfRipLjs9K https://t.co/1DIOzEoWg3
...",en,Amazon,Neutral
"#Nowplaying: e @Marctomeartist_ - Like an Angel Like a Fairy, -#LonelyOakradio- Rock with us - Buy it from https://t.co/8904inXesZe%20-%20Like%20an%20Angel%20Like%20a%20Fairy",en,Amazon,Irrelevant
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/VafRPznopL https://t.co/vW2nsa3TDu",en,Amazon,Positive
"#JessicaDuckett featured in #MusicLov3rz #WW Magazine March Edition #RealInMySoul #FullStory! https://t.co/VSIpnIQ6VU https://t.co/agfA2jRndM
https://t.co/Qe6JiMDdNC
..",en,Amazon,Irrelevant
"Publishers Weekly Bestselling Romance Books and Worst Selling Amazon Romance Books

#Publishersweekly #bestsellingbooks #worstsellingbooks

https://t.co/iZm7qcyKiF",en,Amazon,Negative
"@AmazonHelp But you all should done big mistake... Your delivery boy is irresponsible.... 
Amazon should call me before cancel my order... ...",en,Amazon,Very Negative
"Ahead of #InternationalWomensDay on Sunday, have you tried our PERU Cafe Femenino? Grown &amp; harvested by women in the high Amazon mountains of Peru. Notes of Dark Chocolate, Cocoa, Lemon &amp; Lime   @CafeFemFound @drwcoffee #womenincoffee #coffeelovers #specialitycoffee #IWD https://t.co/uxzrTmkCx9",en,Amazon,Irrelevant
"This is interesting...
#XRP #XRPCommunity #xrpcommmunity #xrparmy

https://t.co/xKyh7yyGIB",en,Amazon,Irrelevant
"It just risks people who need them not being able to get them.
And anything left for sale on Amazon or eBay is probably not a real N95 either, you'll be paying a premium for a dust mask like below and feeding some real bottom level profiteering designed to work on your fear.
2/2",en,Amazon,Irrelevant
"I offer $0.20 per image, making #whitebackground #INFOGRAPHIC #lifestyle images for #Amazon #eBaySellers or #photographers. I'm here to help you as a Fiverr seller - https://t.co/7fgAGB8LFm

#katzentwitter #COVID19 #ON6thWin #Weltfrauentag #FridayFeeling #IWD2020 #Bitcoin https://t.co/tXAiPIdVp8",en,Amazon,Positive
"HP OfficeJet 5255 Wireless All-in-One Printer, HP Instant Ink or Amazon Dash replenishment ready (M2U75A) https://t.co/aTFmRmYooC https://t.co/LpznCOxWT1",en,Amazon,Positive
